City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,district,mandal,rainfall,temp_min,temp_max,humidity_min,humidity_max,wind_speed_min,wind_speed_max
Hyderabad,2019-07-02,17.75,29.98,2.93,14.34,8.62,9.48,0.36,3.99,17.96,0.22,1.12,0.09,36.0,Good,Hyderabad,Himayatnagar,0.0,21.0,32.2,30.9,67.4,0.0,11.4
Hyderabad,2019-07-02,17.75,29.98,2.93,14.34,8.62,9.48,0.36,3.99,17.96,0.22,1.12,0.09,36.0,Good,Hyderabad,Khairatabad,0.0,22.4,32.9,30.8,72.4,0.3,11.0
Hyderabad,2019-07-02,17.75,29.98,2.93,14.34,8.62,9.48,0.36,3.99,17.96,0.22,1.12,0.09,36.0,Good,Hyderabad,Khairatabad,0.0,22.4,32.9,30.8,72.4,0.3,11.0
Hyderabad,2019-07-02,17.75,29.98,2.93,14.34,8.62,9.48,0.36,3.99,17.96,0.22,1.12,0.09,36.0,Good,Hyderabad,Khairatabad,0.0,20.7,31.8,34.1,56.8,1.7,7.9
Hyderabad,2019-07-02,17.75,29.98,2.93,14.34,8.62,9.48,0.36,3.99,17.96,0.22,1.12,0.09,36.0,Good,Hyderabad,Khairatabad,0.0,20.7,31.8,34.1,56.8,1.7,7.9
Hyderabad,2019-07-02,17.75,29.98,2.93,14.34,8.62,9.48,0.36,3.99,17.96,0.22,1.12,0.09,36.0,Good,Hyderabad,Marredpally,0.0,21.4,33.6,42.0,87.2,0.0,1.0
Hyderabad,2019-07-02,17.75,29.98,2.93,14.34,8.62,9.48,0.36,3.99,17.96,0.22,1.12,0.09,36.0,Good,Hyderabad,Marredpally,0.0,21.4,33.6,42.0,87.2,0.0,1.0
Hyderabad,2019-07-02,17.75,29.98,2.93,14.34,8.62,9.48,0.36,3.99,17.96,0.22,1.12,0.09,36.0,Good,Hyderabad,Musheerabad,0.0,22.0,34.8,40.0,69.6,0.0,1.3
Hyderabad,2019-07-02,17.75,29.98,2.93,14.34,8.62,9.48,0.36,3.99,17.96,0.22,1.12,0.09,36.0,Good,Hyderabad,Musheerabad,0.0,22.0,34.8,40.0,69.6,0.0,1.3
Hyderabad,2019-07-02,17.75,29.98,2.93,14.34,8.62,9.48,0.36,3.99,17.96,0.22,1.12,0.09,36.0,Good,Hyderabad,Nampally,0.0,20.2,31.5,29.8,71.1,0.0,11.4
Hyderabad,2019-07-02,17.75,29.98,2.93,14.34,8.62,9.48,0.36,3.99,17.96,0.22,1.12,0.09,36.0,Good,Hyderabad,Nampally,0.0,20.2,31.5,29.8,71.1,0.0,11.4
Hyderabad,2019-07-02,17.75,29.98,2.93,14.34,8.62,9.48,0.36,3.99,17.96,0.22,1.12,0.09,36.0,Good,Hyderabad,Saidabad,0.0,21.7,32.3,39.4,77.8,0.0,5.7
Hyderabad,2019-07-02,17.75,29.98,2.93,14.34,8.62,9.48,0.36,3.99,17.96,0.22,1.12,0.09,36.0,Good,Hyderabad,Saidabad,0.0,21.7,32.3,39.4,77.8,0.0,5.7
Hyderabad,2019-07-02,17.75,29.98,2.93,14.34,8.62,9.48,0.36,3.99,17.96,0.22,1.12,0.09,36.0,Good,Hyderabad,Secunderabad,0.0,22.7,35.4,39.4,78.4,0.0,1.3
Hyderabad,2019-07-02,17.75,29.98,2.93,14.34,8.62,9.48,0.36,3.99,17.96,0.22,1.12,0.09,36.0,Good,Hyderabad,Secunderabad,0.0,22.7,35.4,39.4,78.4,0.0,1.3
Hyderabad,2019-07-02,17.75,29.98,2.93,14.34,8.62,9.48,0.36,3.99,17.96,0.22,1.12,0.09,36.0,Good,Hyderabad,Shaikpet,0.0,20.6,32.3,40.0,73.9,0.0,13.3
Hyderabad,2019-07-02,17.75,29.98,2.93,14.34,8.62,9.48,0.36,3.99,17.96,0.22,1.12,0.09,36.0,Good,Hyderabad,Shaikpet,0.0,20.6,32.3,40.0,73.9,0.0,13.3
Hyderabad,2019-07-02,17.75,29.98,2.93,14.34,8.62,9.48,0.36,3.99,17.96,0.22,1.12,0.09,36.0,Good,Hyderabad,Shaikpet ,0.0,19.3,31.3,31.6,70.0,0.0,1.9
Hyderabad,2019-07-02,17.75,29.98,2.93,14.34,8.62,9.48,0.36,3.99,17.96,0.22,1.12,0.09,36.0,Good,Hyderabad,Tirumalagiri,0.0,21.4,32.9,40.7,87.2,0.0,1.0
Hyderabad,2019-07-02,17.75,29.98,2.93,14.34,8.62,9.48,0.36,3.99,17.96,0.22,1.12,0.09,36.0,Good,Hyderabad,Tirumalagiri,0.0,21.4,32.9,40.7,87.2,0.0,1.0
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Amberpet,0.0,21.9,35.3,25.5,55.3,0.0,8.9
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Amberpet,0.0,21.9,35.3,25.5,55.3,0.0,8.9
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Ameerpet,0.0,23.4,34.7,20.1,42.0,0.0,6.4
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Ameerpet,0.0,23.4,34.7,20.1,42.0,0.0,6.4
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Asifnagar,0.0,20.0,34.2,15.7,61.6,0.0,2.1
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Asifnagar,0.0,20.0,34.2,15.7,61.6,0.0,2.1
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Bahadurpura,0.0,24.3,37.1,14.1,53.9,0.0,2.9
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Bahadurpura,0.0,24.3,37.1,14.1,53.9,0.0,2.9
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Bandlaguda,0.0,20.4,35.5,11.1,59.7,0.0,4.9
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Bandlaguda,0.0,20.4,35.5,11.1,59.7,0.0,4.9
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Charminar,0.0,22.3,35.2,14.1,49.8,0.0,4.9
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Charminar,0.0,22.3,35.2,14.1,49.8,0.0,4.9
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Golkonda,0.0,18.2,35.3,18.6,66.4,0.0,9.8
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Golkonda,0.0,18.2,35.3,18.6,66.4,0.0,9.8
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Himayatnagar,0.0,24.0,35.7,17.5,45.9,0.0,10.8
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Himayatnagar,0.0,24.0,35.7,17.5,45.9,0.0,10.8
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Khairatabad,0.0,23.1,36.8,17.5,53.9,0.0,5.5
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Khairatabad,0.0,23.1,36.8,17.5,53.9,0.0,5.5
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Khairatabad,0.0,22.5,35.4,19.7,46.0,0.0,8.9
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Khairatabad,0.0,22.5,35.4,19.7,46.0,0.0,8.9
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Marredpally,0.0,19.5,35.9,17.0,68.0,0.0,1.6
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Marredpally,0.0,19.5,35.9,17.0,68.0,0.0,1.6
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Musheerabad,0.0,21.4,36.8,20.8,45.8,0.0,1.6
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Musheerabad,0.0,21.4,36.8,20.8,45.8,0.0,1.6
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Nampally,0.0,21.9,35.0,14.1,47.9,0.0,10.8
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Nampally,0.0,21.9,35.0,14.1,47.9,0.0,10.8
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Saidabad,0.0,20.6,33.9,22.1,54.2,0.0,8.9
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Saidabad,0.0,20.6,33.9,22.1,54.2,0.0,8.9
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Secunderabad,0.0,19.7,37.0,23.2,56.7,0.0,1.6
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Secunderabad,0.0,19.7,37.0,23.2,56.7,0.0,1.6
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Shaikpet,0.0,20.2,36.2,26.4,62.8,0.0,6.9
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Shaikpet,0.0,20.2,36.2,26.4,62.8,0.0,6.9
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Shaikpet ,0.0,18.6,34.0,17.3,62.5,0.0,2.1
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Tirumalagiri,0.0,20.1,34.2,16.9,53.3,0.0,1.6
Hyderabad,2019-07-03,20.08,45.27,2.08,12.48,7.4,7.7,0.35,3.65,19.24,0.21,2.06,0.1,46.0,Good,Hyderabad,Tirumalagiri,0.0,20.1,34.2,16.9,53.3,0.0,1.6
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Amberpet,5.5,24.9,38.9,24.2,77.0,0.5,11.0
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Amberpet,5.5,24.9,38.9,24.2,77.0,0.5,11.0
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Ameerpet,1.0,24.4,38.3,24.1,74.7,0.0,7.2
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Ameerpet,1.0,24.4,38.3,24.1,74.7,0.0,7.2
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Asifnagar,9.5,24.1,38.2,18.7,83.3,0.0,3.2
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Asifnagar,9.5,24.1,38.2,18.7,83.3,0.0,3.2
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Bahadurpura,5.3,26.9,38.9,32.8,83.2,0.0,0.5
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Bahadurpura,5.3,26.9,38.9,32.8,83.2,0.0,0.5
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Bandlaguda,2.5,24.8,39.6,22.8,90.0,0.0,0.5
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Bandlaguda,2.5,24.8,39.6,22.8,90.0,0.0,0.5
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Charminar,3.8,25.5,38.9,25.9,78.1,0.0,6.2
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Charminar,3.8,25.5,38.9,25.9,78.1,0.0,6.2
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Golkonda,10.0,23.2,39.7,23.1,88.2,0.0,23.2
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Golkonda,10.0,23.2,39.7,23.1,88.2,0.0,23.2
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Himayatnagar,1.0,25.6,38.7,22.3,72.1,0.0,13.9
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Himayatnagar,1.0,25.6,38.7,22.3,72.1,0.0,13.9
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Khairatabad,4.8,24.7,38.6,26.0,77.5,0.0,14.8
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Khairatabad,4.8,24.7,38.6,26.0,77.5,0.0,14.8
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Khairatabad,5.8,24.3,39.3,23.1,57.0,0.0,8.4
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Khairatabad,5.8,24.3,39.3,23.1,57.0,0.0,8.4
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Marredpally,1.5,23.4,37.9,16.2,79.1,0.0,1.2
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Marredpally,1.5,23.4,37.9,16.2,79.1,0.0,1.2
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Musheerabad,0.5,23.9,41.4,33.3,65.6,0.0,6.3
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Musheerabad,0.5,23.9,41.4,33.3,65.6,0.0,6.3
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Nampally,1.3,24.9,39.3,18.9,73.2,0.0,13.9
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Nampally,1.3,24.9,39.3,18.9,73.2,0.0,13.9
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Saidabad,0.5,24.2,39.0,23.8,80.5,0.5,11.0
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Saidabad,0.5,24.2,39.0,23.8,80.5,0.5,11.0
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Secunderabad,0.8,23.3,39.0,31.4,83.1,0.0,6.3
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Secunderabad,0.8,23.3,39.0,31.4,83.1,0.0,6.3
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Shaikpet,0.3,21.4,39.0,31.0,81.2,0.0,3.8
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Shaikpet,0.3,21.4,39.0,31.0,81.2,0.0,3.8
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Shaikpet ,12.3,23.9,39.4,19.3,86.4,0.0,3.2
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Tirumalagiri,0.0,23.2,37.2,23.4,87.1,0.0,1.2
Hyderabad,2019-07-04,17.71,38.88,2.08,13.84,8.29,8.77,0.36,4.07,18.73,0.36,1.19,0.26,49.0,Good,Hyderabad,Tirumalagiri,0.0,23.2,37.2,23.4,87.1,0.0,1.2
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Amberpet,0.0,30.1,40.4,15.8,36.3,0.0,2.5
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Amberpet,0.0,30.1,40.4,15.8,36.3,0.0,2.5
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Ameerpet,0.0,32.0,40.3,17.1,32.2,0.0,9.8
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Ameerpet,0.0,32.0,40.3,17.1,32.2,0.0,9.8
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Asifnagar,0.0,29.6,39.9,14.2,41.6,0.0,2.2
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Asifnagar,0.0,29.6,39.9,14.2,41.6,0.0,2.2
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Bahadurpura,0.0,32.2,41.4,15.7,39.9,0.0,0.2
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Bahadurpura,0.0,32.2,41.4,15.7,39.9,0.0,0.2
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Bandlaguda,0.0,29.3,40.6,7.0,31.4,0.0,0.2
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Bandlaguda,0.0,29.3,40.6,7.0,31.4,0.0,0.2
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Charminar,0.0,31.8,40.0,15.7,39.5,0.0,7.1
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Charminar,0.0,31.8,40.0,15.7,39.5,0.0,7.1
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Golkonda,0.0,28.4,39.9,14.5,45.0,0.0,8.7
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Golkonda,0.0,28.4,39.9,14.5,45.0,0.0,8.7
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Himayatnagar,0.0,31.5,40.6,14.6,31.6,0.0,10.2
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Himayatnagar,0.0,31.5,40.6,14.6,31.6,0.0,10.2
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Khairatabad,0.0,31.1,39.5,17.1,34.7,0.0,8.8
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Khairatabad,0.0,31.1,39.5,17.1,34.7,0.0,8.8
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Khairatabad,0.0,30.9,41.8,15.1,34.4,0.0,9.8
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Khairatabad,0.0,30.9,41.8,15.1,34.4,0.0,9.8
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Marredpally,0.0,30.2,39.3,12.7,34.4,0.0,2.9
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Marredpally,0.0,30.2,39.3,12.7,34.4,0.0,2.9
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Musheerabad,0.0,31.1,40.2,15.3,39.7,0.0,4.8
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Musheerabad,0.0,31.1,40.2,15.3,39.7,0.0,4.8
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Nampally,0.0,31.5,39.7,15.7,34.7,0.0,10.2
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Nampally,0.0,31.5,39.7,15.7,34.7,0.0,10.2
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Saidabad,0.0,30.5,39.2,17.0,35.0,0.0,2.5
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Saidabad,0.0,30.5,39.2,17.0,35.0,0.0,2.5
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Secunderabad,0.0,30.3,38.5,14.0,41.4,0.0,4.8
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Secunderabad,0.0,30.3,38.5,14.0,41.4,0.0,4.8
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Shaikpet,0.0,31.2,40.2,12.9,27.3,0.0,3.2
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Shaikpet,0.0,31.2,40.2,12.9,27.3,0.0,3.2
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Shaikpet,0.0,30.0,40.3,24.4,43.5,0.0,12.0
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Shaikpet,0.0,30.0,40.3,24.4,43.5,0.0,12.0
Hyderabad,2019-07-05,16.27,33.26,2.18,13.5,8.12,7.13,0.37,3.39,17.83,0.21,1.58,0.12,46.0,Good,Hyderabad,Shaikpet ,0.0,30.0,39.7,13.9,33.7,0.0,2.2
